approved,approval_rate,threshold,npv_total,npv_per_applicant,accuracy,precision,recall,f1
34702,0.39499624376806974,0.020096341726957723,83076919.98927099,945.624786455608,0.45884193338433604,0.11158563086981992,0.93968809675366,0.19948313430062667
35141,0.3999931704873996,0.020373698275577196,84253763.37516153,959.0202310101023,0.4635806204825468,0.11229039634146341,0.937778485041375,0.20056497175141244
35580,0.40499009720672935,0.02060603312787551,84787723.07408275,965.0980384966279,0.4682964705345011,0.11300270929808043,0.9358688733290897,0.20165617981380835
36020,0.40999840644705987,0.020857833522805857,85449410.28389572,972.6297070582525,0.47301232058645537,0.11371211533989613,0.9338001273074474,0.2027363184079602
36459,0.4149953331663897,0.0211161734525618,86473303.89422622,984.2841975803746,0.4777738447309225,0.11447278412977621,0.9320496499045194,0.20390259186408816
36898,0.4199922598857195,0.02138652714907978,87347012.40964459,994.2292031056593,0.4824097651209793,0.11514578035365781,0.9295035009548058,0.20490782480573924
37337,0.4249891866050493,0.02165737456129239,88283744.4732204,1004.8915754913879,0.48714845221918995,0.11592761980513025,0.9277530235518778,0.2061017428500725
37777,0.42999749584537983,0.021923249509999,89189375.80100603,1015.1999430988462,0.4918072096555032,0.11664526999919762,0.9253660089115213,0.2071754310959099
38216,0.43499442256470966,0.022175220449304332,89425378.38356337,1017.8862474510366,0.4964317115224317,0.11733754275190739,0.9226607256524507,0.20819792807512075
38655,0.43999134928403943,0.022437591421741718,90164609.3368878,1026.3005593016574,0.5011247245281295,0.11810348348103075,0.9204328453214513,0.20934525317601071
39095,0.44499965852436996,0.022691863026685976,91518873.20923863,1041.7154962692493,0.505954759811366,0.11900690223550016,0.9191597708465945,0.21072985643663694
39534,0.4499965852436998,0.02296811215469258,92438229.11435273,1052.1800841663753,0.5106477728170639,0.1198020625415835,0.9169318905155952,0.2119161456417801
39973,0.45499351196302956,0.023224213127253878,93335741.88373092,1062.396042112265,0.5154207154846592,0.12069327290276553,0.9153405474220242,0.21326610062659895
40412,0.4599904386823594,0.02350392800482282,94164063.85474187,1071.8244343426807,0.5200452173515877,0.12145534636481077,0.9126352641629535,0.21438050202792366
40852,0.4649987479226899,0.023806564697292736,94968635.29274729,1080.982485632382,0.5247839044497985,0.12233860624198375,0.9107256524506684,0.215701794060003
41291,0.4699956746420197,0.02411125726220981,95562379.3223212,1087.7407895180777,0.5292713840391884,0.12300123001230012,0.9070655633354551,0.2166270783847981
41730,0.4749926013613495,0.024411565446216997,96129783.50889362,1094.1992795876524,0.5337360265823219,0.12365474271273583,0.9032463399108848,0.21752960564135973
42169,0.4799895280806793,0.024726609529445776,96743765.22031996,1101.18793931204,0.538497550726789,0.12460682313089766,0.9014958625079568,0.2189498908149265
42609,0.4849978373210099,0.025030536114868836,97064095.69615453,1104.8341076804077,0.5432019822556151,0.12553026096612993,0.8994271164863145,0.2203122259252763
