approved,approval_rate,threshold,npv_total,npv_per_applicant,accuracy,precision,recall,f1
0,0.0,0.0,0.0,0.0,0.06394248666087604,0.06394248666087604,1.0,0.12019914133057316
646,0.004997099207116612,0.000576582959698682,720214.9715248994,5.571185237090694,0.06895241345080035,0.06426444683471294,1.0,0.12076781673172556
1292,0.009994198414233223,0.0006963120595432102,1703888.4365028967,13.180339868519797,0.07396234024072465,0.06458966565349544,1.0,0.12134189864382584
1939,0.01499903306903887,0.0007912432535815166,2563646.5010004574,19.830953401666658,0.07896451172602059,0.06491083028227235,0.9998787143723469,0.12190757855822551
2585,0.019996132276155484,0.0008744516297162305,3448504.0159698566,26.675722420961954,0.08396668321131653,0.06524216524216524,0.9998787143723469,0.12249173507670591
3231,0.024993231483272094,0.0009429460431346622,4493129.86702307,34.75637104639776,0.08896109939198411,0.06556946720333455,0.9997574287446938,0.12306750572936498
3878,0.02999806613807774,0.0010115838540436237,5569839.485433599,43.08520197589324,0.09393224965876659,0.06589162782144256,0.9995148574893875,0.12363292677438228
4524,0.034995165345194354,0.0010730733773301753,6767871.409037281,52.352515250723506,0.09894217644869091,0.06623373492039253,0.9995148574893875,0.12423493231223806
5171,0.04,0.0011354655422055285,8143975.978575526,62.997300163028626,0.10394434793398685,0.06657887508280955,0.9995148574893875,0.12484188361118896
5817,0.044997099207116614,0.0011978329469845923,9236983.490034254,71.45220259163995,0.10891549820076933,0.06691138849861532,0.9992722862340813,0.1254243480643639
6463,0.04999419841423322,0.0012518793666817492,10534919.00123363,81.49231484226362,0.11391766968606527,0.06726373195741624,0.9992722862340813,0.12604315666281657
7110,0.05499903306903887,0.0013086757231722042,11809386.029788613,91.35088787305058,0.11891208586673284,0.06761215344462501,0.9991510006064281,0.12665370098472561
7756,0.05999613227615548,0.0013666630449420336,13161110.965111375,101.80708540020402,0.12392201265665716,0.06797254034786626,0.9991510006064281,0.12728579043734212
8402,0.06499323148327209,0.0014201406412471737,14458062.34919047,111.8395849869694,0.12891642883732474,0.06832849440066363,0.999029714978775,0.12790869210761288
9049,0.06999806613807774,0.0014729224478431755,15747572.693776978,121.81452480198784,0.1338875791041072,0.06867217667614656,0.9986658580958157,0.12850766301463937
9695,0.07499516534519435,0.0015269756258666411,16983718.818962023,131.37666848936007,0.13888975058940314,0.06904358617451241,0.9986658580958157,0.12915774530795354
10342,0.08,0.001577983455968082,18370342.461108483,142.1028231375632,0.14387641146544236,0.06940334370336647,0.9984232868405094,0.12978495301759474
10988,0.08499709920711661,0.0016287292834323856,19691364.410183467,152.3215193206998,0.14879327459982628,0.06973254778959861,0.9976955730745907,0.13035417161873067
11634,0.08999419841423323,0.0016769893355611598,21051091.7052279,162.8396186828691,0.15378769078049387,0.07010799614725663,0.9975742874469375,0.13100888789780513
12281,0.09499903306903887,0.001727250918057768,22561957.81089433,174.52684440838777,0.1587898622657898,0.07048820625342841,0.9974530018192844,0.13167142982940672
12927,0.09999613227615549,0.001780540388040512,24095418.28487675,186.3888476880816,0.16372999131405883,0.07085297641106965,0.9970891449363251,0.1323044240951446
13573,0.1049932314832721,0.001831135409412364,25455829.169429377,196.9122349211323,0.16870889688546967,0.07123233058596154,0.9968465736810188,0.1329634063480765
14220,0.10999806613807774,0.0018792584978251708,26859142.155827925,207.76748911876174,0.17360249410596848,0.07156428671036118,0.9958762886597938,0.1335328221432579
14866,0.11499516534519436,0.0019310776005099682,28103055.47888614,217.38971555897226,0.1784960913264673,0.07190751242429289,0.995027289266222,0.1341224169500392
15513,0.12,0.0019832495693819906,29464667.3997433,227.9223933455293,0.18349826281176324,0.07230880434399352,0.9949060036385688,0.1348190880030241
16159,0.12499709920711662,0.0020348601889837396,30443916.781794313,235.49732571490478,0.188453902469289,0.07269567992624049,0.9945421467556095,0.13548792174746374
16805,0.12999419841423324,0.002087141468138418,31682545.94655831,245.0786768250498,0.19338627621292964,0.07306982425793336,0.9939357186173439,0.1361318294323826
17452,0.13499903306903888,0.0021353798196959567,32913598.365652774,254.601418415415,0.19830313934731356,0.07343933564708942,0.9932080048514251,0.13676598303159862
18098,0.13999613227615548,0.002186967111997587,34241352.45150418,264.872190690421,0.20325877900483932,0.0738395482672151,0.9928441479684658,0.13745623682906966
18744,0.1449932314832721,0.002241258854620893,35389176.24231347,273.75112158045613,0.2082066633577367,0.0742360455832184,0.9923590054578533,0.13813829023898158
19391,0.14999806613807773,0.0022950944664159147,36760190.20751981,284.35652838924625,0.21317781362451918,0.07464702607489344,0.9919951485748939,0.13884597755784542
20037,0.15499516534519436,0.0023459847554262317,37700446.23831485,291.629829729761,0.2181412085866733,0.07506219990268355,0.9916312916919345,0.13956028949883928
20684,0.16,0.0023982601333399516,39246177.679192446,303.5867544319663,0.22311235885345576,0.07548302486238871,0.9912674348089752,0.14028372568034944
21330,0.1649970992071166,0.0024489400439623226,40127683.089472994,310.40559342079285,0.22802922198783968,0.07588821168425747,0.9906610066707096,0.14097707051442476
21976,0.16999419841423322,0.0025004227634634352,41387161.26651563,320.1482209747873,0.23296159573148034,0.07629970276484774,0.9900545785324439,0.14168062413760185
22623,0.17499903306903888,0.00255409568675727,42512545.229734,328.8535697523419,0.23787845886586426,0.07670678954297536,0.9893268647665252,0.14237465636863464
23269,0.1799961322761555,0.002605981756690717,43756969.14904525,338.479745883158,0.24282634321876162,0.07713777508657067,0.9888417222559127,0.1431116650137354
23915,0.1849932314832721,0.002656665729426451,45380669.23007637,351.03979292265615,0.24776647226703064,0.07757332292549192,0.9883565797453002,0.14385580878069448
24562,0.18999806613807774,0.0027097630141151817,46533115.07790779,359.95447749300166,0.25269109070604295,0.07799659010363787,0.9876288659793815,0.14457553241542162
25208,0.19499516534519434,0.0027624208568363356,47298394.19290663,365.87425405458623,0.25754591140339994,0.07839395516490295,0.9865372953305034,0.1452461094792104
25855,0.2,0.0028161780691175974,48779341.82514969,377.33004699400266,0.2624627745377838,0.07882690666459771,0.9858095815645846,0.14598094417055055
26501,0.20499709920711662,0.002877099231253278,50272371.23061299,388.87929785815504,0.26737963767216777,0.07926531727597447,0.9850818677986659,0.14672435440019507
27147,0.20999419841423322,0.0029325738134790198,51913671.02932751,401.5754865931349,0.27232752202506516,0.07973718842686256,0.9847180109157065,0.14752832365740867
27794,0.21499903306903886,0.0029867868814111315,53606171.57852832,414.6677360551408,0.277221119245564,0.08016802569804794,0.9837477258944815,0.14825443246207276
28440,0.21999613227615547,0.003043655781786455,55386033.397800915,428.43576405183455,0.28214573768457624,0.08063264697105342,0.9831412977562158,0.14904159963226846
29086,0.2249932314832721,0.0031009749370807817,56670759.66535807,438.37369688925213,0.2871246432559871,0.08113411557406591,0.9828987265009096,0.1498950327849143
29733,0.22999806613807774,0.003162047829957221,58176253.250436686,450.01936376280554,0.2920492616949994,0.08160262805203704,0.9821710127349909,0.15068569620959787
30379,0.23499516534519435,0.003216688250298162,59293324.27641211,458.6604082491751,0.29688081647847125,0.08202491074326518,0.9808368708308065,0.1513894998923594
31026,0.24,0.0032771722847842054,60059647.10782983,464.58825842452006,0.30178216900359844,0.08249443570947257,0.9799878714372346,0.15217862154043185
31672,0.24499709920711663,0.0033365616441639306,61535731.49653299,476.00643199793456,0.30672229805186746,0.08300017471557332,0.9795027289266222,0.1530328008640782
32318,0.24999419841423323,0.0033961085302163223,62236541.263492785,481.42750929021685,0.31165467179550815,0.08350318141844705,0.9788963007883565,0.15387988560533838
32965,0.25499903306903887,0.003458261279478899,62904408.763871156,486.5937634026003,0.31657153492989204,0.08400254142840775,0.9781685870224378,0.15471828419053466
33611,0.2599961322761555,0.0035233706192397793,64029857.43265021,495.2996127066348,0.321426355627249,0.08446672189423571,0.9769557307459066,0.15548992355802638
34257,0.2649932314832721,0.0035895723445198077,65289320.87682509,505.0421262953014,0.3263354634570046,0.08497856795962752,0.9762280169799878,0.15634742577430727
34904,0.26999806613807775,0.0036544988334420224,66694294.62097979,515.9102271976777,0.33119803945898996,0.08545672949155425,0.9750151607034566,0.15714062316744207
35550,0.27499516534519436,0.0037219425098115235,68017374.2235157,526.1448402515235,0.33600632832857674,0.08590848274016591,0.973438447543966,0.15788334808694798
36197,0.28,0.003789357259119664,68819466.29233328,532.3493814916517,0.34085339372130535,0.08638901463709069,0.9721043056397817,0.15867673698068757
36843,0.28499709920711663,0.0038577738539565588,70133610.25501178,542.5148733708124,0.34575474624643254,0.08691876872313636,0.9712553062462098,0.15955846458850134
37489,0.28999419841423324,0.003929024473234823,70961456.22553156,548.9186325703466,0.35064058816230304,0.08745409233997901,0.970406306852638,0.16044839722057896
38136,0.29499903306903885,0.0040010089693567705,71800375.44515418,555.4080483090635,0.3555186747735451,0.08797789544368732,0.9693147362037599,0.16131441374159822
38782,0.29999613227615546,0.004075753563671652,72925344.34784347,564.1101864076076,0.36038125077553046,0.08850725087587033,0.9682231655548817,0.16218851901138756
39428,0.3049932314832721,0.004145161131494636,73448187.86631031,568.1546150942588,0.3651972949497456,0.08901073131511653,0.9667677380230443,0.16301280215959751
40075,0.30999806613807773,0.004214220627666743,74487334.48339903,576.1928793919864,0.3700366050378459,0.08953377200382431,0.9654335961188599,0.1638703036541431
40721,0.31499516534519434,0.004287575602148458,75486495.35000332,583.9218360085347,0.37482938329817594,0.09003976841413534,0.9638568829593693,0.16469442314467495
41368,0.32,0.004363914685108907,76460168.1249308,591.4536308252237,0.37966093808164786,0.09057706355003653,0.962522741055185,0.16557306933998184
42014,0.3249970992071166,0.004439378903594658,76941934.54754873,595.1803097857182,0.38436840799106586,0.09103974796776011,0.9603395997574288,0.16631309206242517
42660,0.3299941984142332,0.004514893925259753,77808389.12904175,601.8827238757822,0.38921547338379453,0.09160411453989435,0.9591267434808975,0.16723589185073962
43307,0.3349990330690389,0.004592716125585478,78679638.98877712,608.6222315898442,0.3940237622533813,0.09214304054527206,0.957550030321407,0.1681092763529124
43953,0.3399961322761555,0.004671689346540067,80028131.53066051,619.0534251066371,0.39880102990445465,0.09267621533902491,0.9558520315342632,0.16896969437089288
44599,0.3449932314832721,0.004752790635051969,80905605.82039489,625.8410815733505,0.4036403399925549,0.09325528486112428,0.9545178896300789,0.16991051091896328
45246,0.34999806613807777,0.004829890484202233,82071855.16780731,634.8625423926305,0.408371075815858,0.09376940344844056,0.9524560339599757,0.17073038165947407
45892,0.3549951653451944,0.004912336062759878,82477876.25624566,638.0032972828905,0.4130785457252761,0.09426855829512773,0.9501516070345664,0.1715199019135613
46539,0.36,0.004996147914237574,83640464.56721592,646.9964383462844,0.41793336642263307,0.09488581927550117,0.9489387507580351,0.17252100284447972
47185,0.3649970992071166,0.005078817538520809,84149269.4658073,650.9322720232628,0.42273389998759153,0.09547499144379798,0.9473620375985445,0.17346791476509324
47831,0.3699941984142332,0.005162958328862602,85171982.67208514,658.8434165313103,0.42737157215535426,0.09593918635882019,0.9444511825348696,0.1741843844717093
48478,0.37499903306903887,0.005243124048339397,86122279.42141986,666.194387324849,0.4322341481573396,0.09659591907701097,0.9433596118859915,0.17524727936372037
49124,0.3799961322761555,0.005340106884317784,86753996.00097373,671.0809978802841,0.43687957562973073,0.09708798637888727,0.9405700424499697,0.1760079890151042
49770,0.3849932314832721,0.005424696973960811,87186109.16138896,674.4235866284198,0.44172664102245934,0.09775214246948795,0.9393571861734384,0.1770771411587178
50417,0.38999806613807775,0.005516796092064806,88080517.51107898,681.342235630083,0.4464806427596476,0.09834062913570192,0.9372953305033354,0.17800504439760909
51063,0.39499516534519435,0.005602089339855016,88602227.76645865,685.3778980194055,0.4512346444968358,0.09895946934219474,0.9354760460885385,0.17898498596059687
51710,0.4,0.005696997663418291,89369418.13581313,691.3124589890786,0.4560351780617943,0.09960669650943152,0.9337780473013948,0.18001145676241245
52356,0.40499709920711663,0.0057928556728893835,90232709.52317314,697.9904043563963,0.4607426479712123,0.10019700191783323,0.9314736203759855,0.18093151459467097
53002,0.40999419841423324,0.005882326710474033,91194179.4566951,705.4278047317354,0.4655742027546842,0.10090258407452239,0.9301394784718011,0.18205557335992117
53649,0.41499903306903885,0.005978971853662747,91657120.68982534,709.0088624237118,0.4703359597965008,0.10155524297353964,0.9281989084293512,0.1830795545614392
54295,0.4199961322761555,0.00607759649625943,92179068.16715188,713.046359830995,0.4750511850105472,0.10217903415783275,0.9258944815039418,0.18404715696083512
54941,0.4249932314832721,0.006176183627742894,92472757.66697715,715.3181795937122,0.4797974314431071,0.10284070963735047,0.9238326258338387,0.185078543572548
55588,0.42999806613807773,0.006275921972810756,93167405.5635235,720.6915920597447,0.48456694378955206,0.1035290592353478,0.9218920557913888,0.18615301724137934
56234,0.43499516534519433,0.006381984435412849,93598421.19438545,724.0256909254338,0.4892744136989701,0.10418556077720065,0.9195876288659793,0.1871659734136437
56881,0.44,0.006485651985894268,94052735.76572147,727.5400175263699,0.4940439260454151,0.10489830437977457,0.9176470588235294,0.18827452346588366
57527,0.4449970992071166,0.0066026739249938435,94986586.786294,734.7637732453607,0.49881343839186004,0.10563498503119667,0.9158277744087325,0.18942140052930626
58173,0.4499941984142332,0.006711919491661733,96124262.59780902,743.5642049724155,0.5035286636059064,0.10633011463097859,0.9135233474833232,0.190488233583288
58820,0.4549990330690389,0.006823033884215592,96455644.93352383,746.1275956954078,0.5082593994292096,0.10705228665052002,0.911340206185567,0.1915981385860904
59466,0.4599961322761555,0.0069434066132898755,97164180.16793615,751.6084329370423,0.5128815609877156,0.1076985017110977,0.908429351121892,0.19256726356519394
60112,0.4649932314832721,0.0070592510985063184,97451603.55130625,753.8317814837072,0.5175192331554783,0.10837130997648835,0.9056397816858702,0.19357849300685706
60759,0.46999806613807776,0.0071728515568796935,98432378.9905139,761.4185185883883,0.5222111924556396,0.10909090909090909,0.9030927835051547,0.19466666666666668
61405,0.47499516534519437,0.007292219037987314,97849578.18790978,756.9102934667166,0.5268333540141457,0.10977503660646937,0.9001819284414797,0.1956865640160304
62052,0.48,0.00741351588449119,98672609.76255502,763.2768111588089,0.5315098027050502,0.1105071381637895,0.897513644633111,0.19678495924689865
62698,0.4849970992071166,0.007535661359368779,99247733.98477422,767.7256544944825,0.5362715597468669,0.1113423203353539,0.895573074590661,0.19806070034735726
63344,0.48999419841423325,0.007661057125414292,99856988.82126865,772.4385134114767,0.5409014766100012,0.11207040945289541,0.8926622195269861,0.19913958711004087
63991,0.49499903306903886,0.007786594459289074,100155671.43121886,774.748957116371,0.5455236381685072,0.11279929875282575,0.8896300788356579,0.20021290533901084
64637,0.49999613227615547,0.007915016189280116,100509977.51675095,777.4896733069112,0.5501380444223849,0.11354105184678948,0.8865979381443299,0.20130254588513913
65283,0.5049932314832721,0.00804453078865822,100492258.51896083,777.3526089264037,0.5548377590271746,0.1143780594954186,0.8841722255912674,0.20255345160528473
65930,0.5099980661380777,0.00817237322649609,101155808.50433508,782.485465127326,0.5594986971088224,0.11518648258808985,0.8813826561552456,0.20374575938542633
66576,0.5149951653451944,0.008330174210624704,101313262.68063766,783.7034436715347,0.5641518798858419,0.11600980093845586,0.8785930867192238,0.20495699411498416
67223,0.52,0.008481927700732415,101214927.11189522,782.9427740235561,0.5687430202258345,0.11678560447918183,0.8753183747725894,0.2060763541874875
67869,0.5249970992071166,0.008630122186224762,100957043.38172223,780.9479279189497,0.5732876287380568,0.11752874033131101,0.8716798059429958,0.207130093953542
68515,0.5299941984142332,0.008775361009269065,101225788.04274878,783.026788186028,0.577871013773421,0.11834798704303563,0.8685263796240146,0.20831091006937877
69162,0.5349990330690388,0.008924917184976282,101183323.31696497,782.6983045210982,0.5825009306365554,0.11922222407831215,0.8656155245603396,0.20957890409349855
69808,0.5399961322761555,0.009076693737757208,99858570.01186843,772.4507446286477,0.5870532944534061,0.1200310716336249,0.8620982413583991,0.21072291478291805
70454,0.5449932314832721,0.009236714718119017,98727274.75169238,763.6996693227027,0.5916677007072838,0.12092602393594318,0.8590661006670709,0.21200874015983714
71101,0.5499980661380778,0.009409382176492512,98646316.38181467,763.073420087524,0.59633639409356,0.12190785271625611,0.8565191024863553,0.21343730165926192
71747,0.5549951653451943,0.009587455819245479,97882878.96344794,757.1678898738963,0.6008189601687555,0.12268910497006093,0.8523953911461492,0.21450372359907216
72394,0.56,0.009756379339755828,97120423.87954511,751.2699584571271,0.6053635686809777,0.1235588043152003,0.8487568223165555,0.2157146820381616
73040,0.5649970992071166,0.009919162400114647,96491958.5332574,746.4084976465473,0.6098228688422881,0.12435705100728675,0.8445118253486962,0.2167909460279901
73686,0.5699941984142333,0.010086650158372807,96068263.76785496,743.1310289526588,0.614336456135997,0.12523036895168577,0.8406306852637963,0.21798682203456465
74333,0.5749990330690389,0.010263770589245179,96859468.54588571,749.2513521244301,0.619043926045415,0.12635966435714155,0.8383262583383869,0.21961681441235345
74979,0.5799961322761554,0.010445108002175817,96962385.75050026,750.0474627770277,0.6237513959548331,0.12751590942726063,0.8360218314129776,0.22128055729442545
75625,0.5849932314832721,0.010623418340975627,96832166.14935243,749.0401558642617,0.628350291599454,0.12856902136264065,0.8328684050939964,0.22275204359673026
