approved,approval_rate,threshold,npv_total,npv_per_applicant,accuracy,precision,recall,f1
21084,0.23998907277983927,0.0030741880758801705,52518335.84587933,597.7910606902285,0.30973885837605764,0.09280892457113647,0.9823360916613622,0.16959490088877288
21524,0.24499738202016982,0.0031269432107227857,53719589.75211612,611.4643585052032,0.31469449741370453,0.09338156281688435,0.9818586887332909,0.17054327846649256
21963,0.24999430873949963,0.0031836120646619873,54755249.78167684,623.2527805413167,0.31957020678945386,0.09391473931194198,0.9809038828771484,0.17141744764871103
22402,0.2549912354588294,0.00323624432147628,55727231.76703122,634.3163859019648,0.32436598650330567,0.09440763237008405,0.9794716740929345,0.1722160044767767
22842,0.25999954469916,0.0032930333934771553,56822696.05269836,646.785531139144,0.32925311440218324,0.09495645191179196,0.9785168682367918,0.17311373873873875
23281,0.26499647141848975,0.0033503625609507363,58197597.67112419,662.4353776848429,0.33418591639357365,0.09555645386983426,0.9780394653087205,0.17410271663692245
23720,0.2699933981378196,0.0034094344729895753,59209339.77433641,673.9515534220003,0.3391301369080923,0.09616618920145902,0.9775620623806492,0.17510653763379558
24159,0.27499032485714936,0.003467579352195273,60059016.320483886,683.6230145523697,0.3440401018532263,0.09676707492000441,0.9769255251432208,0.17609178917174614
24599,0.27999863409747994,0.003534559989920207,61241216.82775502,697.0794366534822,0.34899574089087315,0.09739527944000889,0.9764481222151495,0.1771234754997474
25038,0.2849955608168097,0.0035968398401972014,62312519.57755397,709.2735627012313,0.35383719469723784,0.09796525102696482,0.97533418204965,0.1780469737243453
25477,0.2899924875361395,0.0036608261328667964,63584319.347077,723.7498502865777,0.35866722998047434,0.09852874895370549,0.9740611075747931,0.1789556776985148
25916,0.2949894142554693,0.003722176401210486,64715384.82533169,736.6242268460364,0.3634515911711979,0.09906784469482045,0.9724697644812221,0.1798172696376289
26356,0.29999772349579984,0.0037856117634559035,65684614.72564495,747.6565065409083,0.3683615561163319,0.09969793452526737,0.9716740929344366,0.18084082394230627
26795,0.30499465021512967,0.003849835078418934,66897344.72784031,761.460431259138,0.3732601025383377,0.10033549320790712,0.9708784213876511,0.18187509315844388
27234,0.30999157693445945,0.003917025677956745,67638344.19863382,769.8948732969907,0.37809013782157413,0.10094584969106661,0.9697644812221515,0.18285748578458583
27674,0.31499988617478997,0.003984693304476189,68742357.39436541,782.4613266825121,0.3830686139054775,0.10165362345442107,0.9694462126034373,0.18401220304169877
28113,0.3199968128941198,0.004055770180647037,69833310.04059552,794.8791180890513,0.3878187195268164,0.1022171420887193,0.9676957352005092,0.18490307867730899
28552,0.3249937396134496,0.004125715327050493,70778773.5876824,805.6408767692125,0.39268301037943754,0.10287368973633855,0.9667409293443666,0.18595895128334633
28991,0.3299906663327794,0.004191803231121038,71587980.08717346,814.851686743614,0.39741027895452,0.10343768659899343,0.9648313176320815,0.18684417325382516
29431,0.3349989755731099,0.0042597688053603875,72769808.18059142,828.3038698362217,0.4021832216221154,0.10404455368960241,0.9632399745385105,0.18780347807201253
29870,0.33999590229243976,0.004337246752415862,73980873.06029212,842.0888412626872,0.4070360939516083,0.10471439952890645,0.9621260343730108,0.18887257505232574
30309,0.34499282901176953,0.004407049065900864,74749103.76170832,850.8332433549789,0.41171768843417794,0.10528428327109002,0.9600572883513686,0.18975875192652472
30748,0.3499897557310993,0.004480945790361655,75452515.87845775,858.8398465460623,0.41647921257864506,0.10591752396025675,0.9584659452577976,0.1907551980237217
31188,0.3549980649714299,0.004553265887458367,76352316.43962802,869.0818453300706,0.4212978293387533,0.10658396101019052,0.9570337364735837,0.19180659873383407
